        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.),             |S[2][1]| (dB),        arg(S[2][1]) (deg.),             |S[3][1]| (dB),        arg(S[3][1]) (deg.),             |S[4][1]| (dB),        arg(S[4][1]) (deg.),             |S[1][2]| (dB),        arg(S[1][2]) (deg.),             |S[2][2]| (dB),        arg(S[2][2]) (deg.),             |S[3][2]| (dB),        arg(S[3][2]) (deg.),             |S[4][2]| (dB),        arg(S[4][2]) (deg.),             |S[1][3]| (dB),        arg(S[1][3]) (deg.),             |S[2][3]| (dB),        arg(S[2][3]) (deg.),             |S[3][3]| (dB),        arg(S[3][3]) (deg.),             |S[4][3]| (dB),        arg(S[4][3]) (deg.),             |S[1][4]| (dB),        arg(S[1][4]) (deg.),             |S[2][4]| (dB),        arg(S[2][4]) (deg.),             |S[3][4]| (dB),        arg(S[3][4]) (deg.),             |S[4][4]| (dB),        arg(S[4][4]) (deg.)
 1.69600000e+02,        -2.520715080527e+01,        -4.490786921833e+01,        -4.569123936405e+00,        -9.997098636220e+01,        -3.140747307246e+00,        +1.701544293797e+02,        -1.767123167585e+01,        -9.344747727264e+01,        -4.569123936405e+00,        -9.997098636220e+01,        -2.514094409259e+01,        -4.512784291214e+01,        -1.768679073860e+01,        -9.357233087401e+01,        -3.140865683163e+00,        +1.701516373625e+02,        -3.140747307246e+00,        +1.701544293797e+02,        -1.768679073860e+01,        -9.357233087401e+01,        -2.507964533087e+01,        -4.461934571999e+01,        -4.569914756500e+00,        -9.991910107392e+01,        -1.767123167585e+01,        -9.344747727264e+01,        -3.140865683163e+00,        +1.701516373625e+02,        -4.569914756500e+00,        -9.991910107392e+01,        -2.513740944902e+01,        -4.454031946764e+01
 1.71200000e+02,        -2.344549637340e+01,        -5.977921624879e+01,        -4.570357617589e+00,        -1.017544779661e+02,        -3.153260039694e+00,        +1.678618668304e+02,        -1.755332737874e+01,        -8.939525397871e+01,        -4.570357617589e+00,        -1.017544779661e+02,        -2.338450311434e+01,        -5.986354586354e+01,        -1.757174432675e+01,        -8.950542016326e+01,        -3.153399749905e+00,        +1.678590655591e+02,        -3.153260039694e+00,        +1.678618668304e+02,        -1.757174432675e+01,        -8.950542016326e+01,        -2.334995708829e+01,        -5.938747030915e+01,        -4.571082913799e+00,        -1.017023726500e+02,        -1.755332737873e+01,        -8.939525397871e+01,        -3.153399749905e+00,        +1.678590655591e+02,        -4.571082913799e+00,        -1.017023726500e+02,        -2.340057635765e+01,        -5.940742778145e+01
 1.72800000e+02,        -2.173471051492e+01,        -7.023104765469e+01,        -4.580485816013e+00,        -1.035334080492e+02,        -3.168784447159e+00,        +1.655741300492e+02,        -1.732693285224e+01,        -8.563345780332e+01,        -4.580485816013e+00,        -1.035334080492e+02,        -2.168205586227e+01,        -7.023937517683e+01,        -1.734752925119e+01,        -8.572576244172e+01,        -3.168945613314e+00,        +1.655713273886e+02,        -3.168784447159e+00,        +1.655741300492e+02,        -1.734752925120e+01,        -8.572576244172e+01,        -2.166298535272e+01,        -6.982739835232e+01,        -4.581148870235e+00,        -1.034810651935e+02,        -1.732693285224e+01,        -8.563345780332e+01,        -3.168945613314e+00,        +1.655713273886e+02,        -4.581148870235e+00,        -1.034810651935e+02,        -2.170541790199e+01,        -6.989754544774e+01
 1.74400000e+02,        -2.019972091147e+01,        -7.791020273164e+01,        -4.599381480262e+00,        -1.053032899299e+02,        -3.187268861769e+00,        +1.632917858221e+02,        -1.701096270873e+01,        -8.230170427737e+01,        -4.599381480262e+00,        -1.053032899299e+02,        -2.015460078406e+01,        -7.787734356519e+01,        -1.703300241407e+01,        -8.237478691871e+01,        -3.187451501432e+00,        +1.632889895891e+02,        -3.187268861769e+00,        +1.632917858221e+02,        -1.703300241407e+01,        -8.237478691871e+01,        -2.014415684983e+01,        -7.752582082372e+01,        -4.599985011442e+00,        -1.052506894800e+02,        -1.701096270873e+01,        -8.230170427737e+01,        -3.187451501433e+00,        +1.632889895891e+02,        -4.599985011442e+00,        -1.052506894800e+02,        -2.017982472026e+01,        -7.762012961837e+01
 1.76000000e+02,        -1.884894090124e+01,        -8.386690891308e+01,        -4.626863898579e+00,        -1.070597560215e+02,        -3.208667913161e+00,        +1.610153902156e+02,        -1.662792603507e+01,        -7.948195712754e+01,        -4.626863898579e+00,        -1.070597560215e+02,        -1.880991084019e+01,        -8.381110469971e+01,        -1.665073047833e+01,        -7.953603583861e+01,        -3.208871942668e+00,        +1.610126080995e+02,        -3.208667913161e+00,        +1.610153902156e+02,        -1.665073047833e+01,        -7.953603583861e+01,        -1.880439955415e+01,        -8.350942574705e+01,        -4.627410031166e+00,        -1.070068758222e+02,        -1.662792603507e+01,        -7.948195712754e+01,        -3.208871942669e+00,        +1.610126080995e+02,        -4.627410031166e+00,        -1.070068758222e+02,        -1.883484633659e+01,        -8.361526005077e+01
 1.77600000e+02,        -1.766044572151e+01,        -8.871680736402e+01,        -4.662700842070e+00,        -1.087985832111e+02,        -3.232941771236e+00,        +1.587455045664e+02,        -1.620003169009e+01,        -7.720260117575e+01,        -4.662700842070e+00,        -1.087985832111e+02,        -1.762623775585e+01,        -8.864768795379e+01,        -1.622304729137e+01,        -7.723898437665e+01,        -3.233167010194e+00,        +1.587427440541e+02,        -3.232941771236e+00,        +1.587455045664e+02,        -1.622304729137e+01,        -7.723898437665e+01,        -1.762365817513e+01,        -8.838593157428e+01,        -4.663191080563e+00,        -1.087453994597e+02,        -1.620003169009e+01,        -7.720260117575e+01,        -3.233167010195e+00,        +1.587427440541e+02,        -4.663191080563e+00,        -1.087453994597e+02,        -1.765009388919e+01,        -8.849713453345e+01
 1.79200000e+02,        -1.660860273918e+01,        -9.282492272495e+01,        -4.706610849417e+00,        -1.105157171855e+02,        -3.260054851041e+00,        +1.564827092277e+02,        -1.574667055809e+01,        -7.545152960201e+01,        -4.706610849417e+00,        -1.105157171855e+02,        -1.657823521304e+01,        -9.274775638239e+01,        -1.576948824359e+01,        -7.547210768335e+01,        -3.260301028281e+00,        +1.564799775363e+02,        -3.260054851041e+00,        +1.564827092277e+02,        -1.576948824359e+01,        -7.547210768335e+01,        -1.657746411896e+01,        -9.251802944589e+01,        -4.707046058982e+00,        -1.104622048943e+02,        -1.574667055809e+01,        -7.545152960201e+01,        -3.260301028281e+00,        +1.564799775363e+02,        -4.707046058982e+00,        -1.104622048943e+02,        -1.660077553482e+01,        -9.263153090707e+01
 1.80800000e+02,        -1.567088998173e+01,        -9.641555025707e+01,        -4.758265673302e+00,        -1.122072959059e+02,        -3.289974090623e+00,        +1.542276143784e+02,        -1.528335578645e+01,        -7.419114831123e+01,        -4.758265673303e+00,        -1.122072959059e+02,        -1.564362337164e+01,        -9.633333181065e+01,        -1.530569897944e+01,        -7.419799815473e+01,        -3.290240851352e+00,        +1.542249183954e+02,        -3.289974090623e+00,        +1.542276143784e+02,        -1.530569897944e+01,        -7.419799815473e+01,        -1.564400425601e+01,        -9.612959400795e+01,        -4.758646066524e+00,        -1.121534293729e+02,        -1.528335578645e+01,        -7.419114831123e+01,        -3.290240851352e+00,        +1.542249183954e+02,        -4.758646066524e+00,        -1.121534293729e+02,        -1.566483679638e+01,        -9.624383734876e+01
 1.82400000e+02,        -1.482894357104e+01,        -9.963202261667e+01,        -4.817292919355e+00,        -1.138696723360e+02,        -3.322666930985e+00,        +1.519808674188e+02,        -1.482169682145e+01,        -7.337099057003e+01,        -4.817292919355e+00,        -1.138696723360e+02,        -1.480421956017e+01,        -9.954651236012e+01,        -1.484339553267e+01,        -7.336612460787e+01,        -3.322953844875e+00,        +1.519782136517e+02,        -3.322666930985e+00,        +1.519808674188e+02,        -1.484339553267e+01,        -7.336612460787e+01,        -1.480535412874e+01,        -9.936415660552e+01,        -4.817618049260e+00,        -1.138154256217e+02,        -1.482169682145e+01,        -7.337099057003e+01,        -3.322953844875e+00,        +1.519782136517e+02,        -4.817618049260e+00,        -1.138154256217e+02,        -1.482418318603e+01,        -9.947835491605e+01
 1.84000000e+02,        -1.406809898493e+01,        -1.025693337211e+02,        -4.883278913634e+00,        -1.154994364146e+02,        -3.358099135844e+00,        +1.497431567124e+02,        -1.436991022712e+01,        -7.293654880583e+01,        -4.883278913634e+00,        -1.154994364146e+02,        -1.404549087739e+01,        -1.024815938965e+02,        -1.439087312886e+01,        -7.292178457119e+01,        -3.358405705797e+00,        +1.497405512476e+02,        -3.358099135845e+00,        +1.497431567124e+02,        -1.439087312886e+01,        -7.292178457119e+01,        -1.404712959985e+01,        -1.023170744558e+02,        -4.883547673200e+00,        -1.154447838241e+02,        -1.436991022712e+01,        -7.293654880583e+01,        -3.358405705797e+00,        +1.497405512476e+02,        -4.883547673201e+00,        -1.154447838241e+02,        -1.406431158898e+01,        -1.024308451295e+02
 1.85600000e+02,        -1.337666541583e+01,        -1.052924885773e+02,        -4.955771834356e+00,        -1.170934361530e+02,        -3.396232587971e+00,        +1.475152116650e+02,        -1.393350579455e+01,        -7.283464008466e+01,        -4.955771834356e+00,        -1.170934361530e+02,        -1.335584203792e+01,        -1.052031722416e+02,        -1.395369604302e+01,        -7.281155095188e+01,        -3.396558259283e+00,        +1.475126601364e+02,        -3.396232587971e+00,        +1.475152116650e+02,        -1.395369604302e+01,        -7.281155095188e+01,        -1.335782432870e+01,        -1.050537238464e+02,        -4.955982462758e+00,        -1.170383527194e+02,        -1.393350579455e+01,        -7.283464008466e+01,        -3.396558259283e+00,        +1.475126601364e+02,        -4.955982462758e+00,        -1.170383527194e+02,        -1.337363154653e+01,        -1.051669017427e+02
 1.87200000e+02,        -1.274526639634e+01,        -1.078472076647e+02,        -5.034285138098e+00,        -1.186487976311e+02,        -3.437023189264e+00,        +1.452977993436e+02,        -1.351594908764e+01,        -7.301622002406e+01,        -5.034285138098e+00,        -1.186487976311e+02,        -1.272596658395e+01,        -1.077567205696e+02,        -1.353536561473e+01,        -7.298613286623e+01,        -3.437367358953e+00,        +1.452953069106e+02,        -3.437023189264e+00,        +1.452977993436e+02,        -1.353536561473e+01,        -7.298613286623e+01,        -1.272818679910e+01,        -1.076201556065e+02,        -5.034435233989e+00,        -1.185932595988e+02,        -1.351594908764e+01,        -7.301622002406e+01,        -3.437367358954e+00,        +1.452953069106e+02,        -5.034435233989e+00,        -1.185932595988e+02,        -1.274283109805e+01,        -1.077326940019e+02
 1.88800000e+02,        -1.216631212694e+01,        -1.102664028844e+02,        -5.118301300933e+00,        -1.201629435794e+02,        -3.480418975126e+00,        +1.430917180159e+02,        -1.311921845611e+01,        -7.343755236070e+01,        -5.118301300933e+00,        -1.201629435794e+02,        -1.214832673963e+01,        -1.101749975304e+02,        -1.313788244749e+01,        -7.340156841632e+01,        -3.480781001202e+00,        +1.430892893503e+02,        -3.480418975126e+00,        +1.430917180159e+02,        -1.313788244749e+01,        -7.340156841632e+01,        -1.215071414101e+01,        -1.100495609765e+02,        -5.118387843046e+00,        -1.201069288830e+02,        -1.311921845611e+01,        -7.343755236070e+01,        -3.480781001202e+00,        +1.430892893503e+02,        -5.118387843046e+00,        -1.201069288830e+02,        -1.216436316020e+01,        -1.101614774340e+02
 1.90400000e+02,        -1.163359470958e+01,        -1.125742318123e+02,        -5.207275881749e+00,        -1.216336101706e+02,        -3.526358531886e+00,        +1.408977881303e+02,        -1.274423960114e+01,        -7.406042277965e+01,        -5.207275881749e+00,        -1.216336101706e+02,        -1.161675384786e+01,        -1.124820638590e+02,        -1.276218516202e+01,        -7.401944745606e+01,        -3.526737742365e+00,        +1.408954274117e+02,        -3.526358531886e+00,        +1.408977881303e+02,        -1.276218516202e+01,        -7.401944745606e+01,        -1.161926041282e+01,        -1.123663290666e+02,        -5.207295257098e+00,        -1.215770989041e+02,        -1.274423960114e+01,        -7.406042277966e+01,        -3.526737742365e+00,        +1.408954274117e+02,        -5.207295257098e+00,        -1.215770989041e+02,        -1.163204887537e+01,        -1.124776751351e+02
 1.92000000e+02,        -1.114198171926e+01,        -1.147887170568e+02,        -5.300641899765e+00,        -1.230588616044e+02,        -3.574769781188e+00,        +1.387168413451e+02,        -1.239120984775e+01,        -7.485185309076e+01,        -5.300641899765e+00,        -1.230588616044e+02,        -1.112614552737e+01,        -1.146958801037e+02,        -1.240847777892e+01,        -7.480662702183e+01,        -3.575165482702e+00,        +1.387145522635e+02,        -3.574769781188e+00,        +1.387168413451e+02,        -1.240847777892e+01,        -7.480662702183e+01,        -1.112873831928e+01,        -1.145886731665e+02,        -5.300589939637e+00,        -1.230018364770e+02,        -1.239120984775e+01,        -7.485185309076e+01,        -3.575165482702e+00,        +1.387145522635e+02,        -5.300589939637e+00,        -1.230018364770e+02,        -1.114077602873e+01,        -1.146995171296e+02
 1.93600000e+02,        -1.068718446047e+01,        -1.169234879369e+02,        -5.397814501954e+00,        -1.244371020642e+02,        -3.625569169446e+00,        +1.365497082594e+02,        -1.205983347384e+01,        -7.578359187237e+01,        -5.397814501954e+00,        -1.244371020642e+02,        -1.067223641688e+01,        -1.168300354767e+02,        -1.207646724551e+01,        -7.573471958499e+01,        -3.625980655310e+00,        +1.365474940251e+02,        -3.625569169446e+00,        +1.365497082594e+02,        -1.207646724551e+01,        -7.573471958499e+01,        -1.067489269072e+01,        -1.167303796533e+02,        -5.397686525805e+00,        -1.243795488347e+02,        -1.205983347384e+01,        -7.578359187237e+01,        -3.625980655310e+00,        +1.365474940251e+02,        -5.397686525805e+00,        -1.243795488347e+02,        -1.068627028747e+01,        -1.168407966203e+02
 1.95200000e+02,        -1.026558194427e+01,        -1.189889692802e+02,        -5.498195880103e+00,        -1.257670846409e+02,        -3.678661275496e+00,        +1.343972055017e+02,        -1.174948945454e+01,        -7.683153681001e+01,        -5.498195880103e+00,        -1.257670846409e+02,        -1.025142389811e+01,        -1.188949288326e+02,        -1.176553268341e+01,        -7.677951160830e+01,        -3.679087833153e+00,        +1.343950688597e+02,        -3.678661275496e+00,        +1.343972055017e+02,        -1.176553268341e+01,        -7.677951160830e+01,        -1.025412789239e+01,        -1.188020031670e+02,        -5.497986747330e+00,        -1.257089925255e+02,        -1.174948945454e+01,        -7.683153681001e+01,        -3.679087833153e+00,        +1.343950688597e+02,        -5.497986747331e+00,        -1.257089925255e+02,        -1.026492106529e+01,        -1.189120693879e+02
 1.96800000e+02,        -9.874086301694e+00,        -1.209932123415e+02,        -5.601180382462e+00,        -1.270479168654e+02,        -3.733938827065e+00,        +1.322601227889e+02,        -1.145934960970e+01,        -7.797516929183e+01,        -5.601180382462e+00,        -1.270479168654e+02,        -9.860634749984e+00,        -1.208985946984e+02,        -1.147484454105e+01,        -7.792039412513e+01,        -3.734379744825e+00,        +1.322580660391e+02,        -3.733938827065e+00,        +1.322601227889e+02,        -1.147484454105e+01,        -7.792039412513e+01,        -9.863375544579e+00,        -1.208117028063e+02,        -5.600884551853e+00,        -1.269892789112e+02,        -1.145934960970e+01,        -7.797516929183e+01,        -3.734379744825e+00,        +1.322580660391e+02,        -5.600884551853e+00,        -1.269892789112e+02,        -9.873648159943e+00,        -1.209214924606e+02
 1.98400000e+02,        -9.510039115953e+00,        -1.229424881331e+02,        -5.706159752242e+00,        -1.282790625601e+02,        -3.791283097617e+00,        +1.301392105065e+02,        -1.118846111682e+01,        -7.919703842280e+01,        -5.706159752242e+00,        -1.282790625601e+02,        -9.497222374784e+00,        -1.228472934823e+02,        -1.120344776594e+01,        -7.913984303539e+01,        -3.791737670672e+00,        +1.301372355268e+02,        -3.791283097617e+00,        +1.301392105065e+02,        -1.120344776594e+01,        -7.913984303539e+01,        -9.499992437393e+00,        -1.227658397049e+02,        -5.705771348710e+00,        -1.282198759756e+02,        -1.118846111682e+01,        -7.919703842280e+01,        -3.791737670672e+00,        +1.301372355268e+02,        -5.705771348710e+00,        -1.282198759756e+02,        -9.509798897172e+00,        -1.228754231584e+02
 2.00000000e+02,        -9.171130975240e+00,        -1.248417192495e+02,        -5.812528415227e+00,        -1.294603398004e+02,        -3.850564640360e+00,        +1.280351682682e+02,        -1.093580374894e+01,        -8.048230772874e+01,        -5.812528415228e+00,        -1.294603398004e+02,        -9.158887003277e+00,        -1.247459412642e+02,        -1.095031946790e+01,        -8.042296258880e+01,        -3.851032176044e+00,        +1.280332765409e+02,        -3.850564640360e+00,        +1.280351682682e+02,        -1.095031946790e+01,        -8.042296258880e+01,        -9.161681189709e+00,        -1.246694122306e+02,        -5.812041303236e+00,        -1.294006062370e+02,        -1.093580374894e+01,        -8.048230772874e+01,        -3.851032176044e+00,        +1.280332765409e+02,        -5.812041303236e+00,        -1.294006062370e+02,        -9.171068232537e+00,        -1.247788551695e+02
 2.01600000e+02,        -8.855338598116e+00,        -1.266947994333e+02,        -5.919688731902e+00,        -1.305919148785e+02,        -3.911644305823e+00,        +1.259486348154e+02,        -1.070032932304e+01,        -8.181836547303e+01,        -5.919688731902e+00,        -1.305919148785e+02,        -8.843613302166e+00,        -1.265984280168e+02,        -1.071440863622e+01,        -8.175709301245e+01,        -3.912124128143e+00,        +1.259468274555e+02,        -3.911644305823e+00,        +1.259486348154e+02,        -1.071440863622e+01,        -8.175709301245e+01,        -8.846428160835e+00,        -1.265263782232e+02,        -5.919096594727e+00,        -1.305316406542e+02,        -1.070032932304e+01,        -8.181836547303e+01,        -3.912124128143e+00,        +1.259468274555e+02,        -5.919096594728e+00,        -1.305316406542e+02,        -8.855436254776e+00,        -1.266357413121e+02
 2.03200000e+02,        -8.560875361108e+00,        -1.285048334593e+02,        -6.027056125881e+00,        -1.316742922615e+02,        -3.974374483498e+00,        +1.238801795097e+02,        -1.048098868026e+01,        -8.319449370750e+01,        -6.027056125882e+00,        -1.316742922615e+02,        -8.549621262218e+00,        -1.284078565861e+02,        -1.049466328564e+01,        -8.313147736393e+01,        -3.974865936941e+00,        +1.238784572940e+02,        -3.974374483498e+00,        +1.238801795097e+02,        -1.049466328564e+01,        -8.313147736393e+01,        -8.552454545697e+00,        -1.283398969955e+02,        -6.026352549655e+00,        -1.316134885210e+02,        -1.048098868026e+01,        -8.319449370750e+01,        -3.974865936941e+00,        +1.238784572940e+02,        -6.026352549655e+00,        -1.316134885210e+02,        -8.561118977765e+00,        -1.284492358473e+02
 2.04800000e+02,        -8.286152123351e+00,        -1.302743193413e+02,        -6.134064000222e+00,        -1.327083006443e+02,        -4.038600506020e+00,        +1.218302955723e+02,        -1.027674994518e+01,        -8.460158894082e+01,        -6.134064000222e+00,        -1.327083006443e+02,        -8.275327295592e+00,        -1.301767242854e+02,        -1.029004881378e+01,        -8.453698042602e+01,        -4.039102958684e+00,        +1.218286589694e+02,        -4.038600506020e+00,        +1.218302955723e+02,        -1.029004881378e+01,        -8.453698042602e+01,        -8.278177614989e+00,        -1.301125132233e+02,        -6.133242561450e+00,        -1.326469834496e+02,        -1.027674994518e+01,        -8.460158894082e+01,        -4.039102958684e+00,        +1.218286589694e+02,        -6.133242561450e+00,        -1.326469834496e+02,        -8.286529352714e+00,        -1.302218785488e+02
 2.06400000e+02,        -8.029746015304e+00,        -1.320052880232e+02,        -6.240168356125e+00,        -1.336950753016e+02,        -4.104162155844e+00,        +1.197993951294e+02,        -1.008661068702e+01,        -8.603192691156e+01,        -6.240168356125e+00,        -1.336950753015e+02,        -8.019313233037e+00,        -1.319070621668e+02,        -1.009956021700e+01,        -8.596585205835e+01,        -4.104675001941e+00,        +1.197978443293e+02,        -4.104162155844e+00,        +1.197993951294e+02,        -1.009956021700e+01,        -8.596585205835e+01,        -8.022179812016e+00,        -1.318462979808e+02,        -6.239222711218e+00,        -1.336332656476e+02,        -1.008661068702e+01,        -8.603192691156e+01,        -4.104675001941e+00,        +1.197978443293e+02,        -6.239222711218e+00,        -1.336332656476e+02,        -8.030246191653e+00,        -1.319557358379e+02
 2.08000000e+02,        -7.790375423125e+00,        -1.336994112108e+02,        -6.344852034563e+00,        -1.346360370367e+02,        -4.170895218495e+00,        +1.177878060430e+02,        -9.909605813963e+00,        -8.747896443542e+01,        -6.344852034563e+00,        -1.346360370367e+02,        -7.780301469265e+00,        -1.336005425648e+02,        -9.922230011541e+00,        -8.741152790945e+01,        -4.171417880281e+00,        +1.177863409867e+02,        -4.170895218495e+00,        +1.177878060430e+02,        -9.922230011541e+00,        -8.741152790945e+01,        -7.783183968279e+00,        -1.335429576532e+02,        -6.343776009717e+00,        -1.345737607908e+02,        -9.909605813963e+00,        -8.747896443542e+01,        -4.171417880281e+00,        +1.177863409867e+02,        -6.343776009717e+00,        -1.345737607908e+02,        -7.790989249773e+00,        -1.336525097465e+02
 2.09600000e+02,        -7.566879817057e+00,        -1.353580849818e+02,        -6.447628509976e+00,        -1.355328681188e+02,        -4.238633032593e+00,        +1.157957704400e+02,        -9.744812477403e+00,        -8.893717213511e+01,        -6.447628509976e+00,        -1.355328681188e+02,        -7.557134916891e+00,        -1.352585625066e+02,        -9.757133147033e+00,        -8.886846124124e+01,        -4.239164961774e+00,        +1.157943908473e+02,        -4.238633032593e+00,        +1.157957704400e+02,        -9.757133147033e+00,        -8.886846124124e+01,        -7.560033307290e+00,        -1.352039184203e+02,        -6.446416189653e+00,        -1.354701558814e+02,        -9.744812477403e+00,        -8.893717213511e+01,        -4.239164961774e+00,        +1.157943908473e+02,        -6.446416189653e+00,        -1.354701558814e+02,        -7.567599125787e+00,        -1.353136224196e+02
 2.11200000e+02,        -7.358203383204e+00,        -1.369824947483e+02,        -6.548045176135e+00,        -1.363874856668e+02,        -4.307207994194e+00,        +1.138234448010e+02,        -9.591352877178e+00,        -9.040189278665e+01,        -6.548045176135e+00,        -1.363874856668e+02,        -7.348760737027e+00,        -1.368823085373e+02,        -9.603389810426e+00,        -9.033198055265e+01,        -4.307748672885e+00,        +1.138221501975e+02,        -4.307207994194e+00,        +1.138234448010e+02,        -9.603389810426e+00,        -9.033198055265e+01,        -7.351675210850e+00,        -1.368303919300e+02,        -6.546690988358e+00,        -1.363243725560e+02,        -9.591352877178e+00,        -9.040189278665e+01,        -4.307748672886e+00,        +1.138221501975e+02,        -6.546690988358e+00,        -1.363243725560e+02,        -7.359020947099e+00,        -1.369402817895e+02
